,custid,low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,trans_days_interval_filter,trans_days_interval,regional_mobility,repayment_capability,is_high_user,number_of_trans_from_2011,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,avg_price_last_12_month,trans_top_time_last_1_month,trans_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,first_city,second_city,third_city,foreign_city,other_city
3530,27052,0.01,0.95,0,2.06,0.51,0.355,38,15,3,19000,0,19,209170,150,0.2,35930,9,1980,1320,8,12,2,3,3,3,135761,2730,7,0,2530,24930,0,1197,84,653,72,12,6,3,21,6,15,21,637,79,28,25,0,13,5,8,4,6,9,37,11,4,3,352,2800,77,8,10,3700,2350,9200,81,5,5,14400,8760,1,7,1,0,0,0,0
3531,2409085,0.01,0.87,2000,16.43,1,0.327,35,15,4,7760,0,15,171780,127,0.45,28090,5,20220,1680,9,13,0,2,6,6,0,1050,3,0,50,18250,0,506,87,544,80,4,4,0,4,0,3,4,509,75,30,27,1,9,3,6,0,1,6,29,9,0,0,360,4000,74,6,6,8800,3650,4700,77,3,4,9300,5300,49,81,0,0,1,0,0
3532,2052293,0.01,0.92,3000,0.44,1,0.35,21,12,3,1240,0,14,168860,129,0.2,35430,5,10800,1530,7,21,2,3,3,3,0,6930,2,0,5170,28300,0,494,83,524,83,7,3,2,11,1,3,4,498,75,14,8,1,8,2,6,0,0,5,14,10,0,0,357,1900,72,6,6,3000,1683,15200,82,2,2,16800,15000,29,95,0,0,1,0,0
3533,1367634,0,0.71,0,0.64,0.71,0.888,7,5,3,118070,0,40,1732860,487,0.05,657130,7,31140,1280,2,4,10,5,12,12,208,23200,24,0,128070,462600,0,1756,82,588,73,25,14,10,52,2,23,28,562,76,158,142,6,32,7,25,1,3,47,162,68,1,0,349,2300,75,25,26,5000,1984,10000,77,7,7,25200,10628,11,10,1,0,0,0,0
3534,1724343,0.01,0.99,4000,0.41,1,0.455,17,12,3,1930,0,20,193780,192,0.2,42140,8,33760,1450,7,8,2,4,4,4,44,4290,5,0,0,15730,0,679,83,641,78,16,6,4,17,6,12,12,615,76,41,37,0,11,2,9,1,4,17,45,10,2,0,358,1800,76,9,11,3100,1744,3100,73,2,2,4800,2900,15,21,0,0,1,0,0
3535,127558,0.01,0.94,2000,8.21,0.76,0.536,17,8,4,12140,0,41,339790,362,0.6,31410,6,12240,1220,8,17,0,3,3,3,0,820,4,0,0,22740,0,1716,82,642,72,15,6,4,22,9,16,17,620,73,50,47,0,16,3,13,0,2,18,59,17,0,0,358,2200,72,13,14,5000,2215,9600,80,3,3,10800,7500,20,55,1,0,0,0,0
3536,21174,0.01,0.89,0,3.37,0.78,0.369,38,16,3,17110,0,39,228700,224,0.4,32540,8,780,1390,7,25,0,2,2,2,0,1550,3,0,1030,19430,0,1578,83,521,75,23,12,6,35,7,19,23,496,76,61,46,3,21,9,12,3,6,22,60,49,2,5,359,1800,73,12,12,2300,1525,8200,80,9,9,21600,8244,20,1,1,0,0,0,0
3537,194854,0,0.76,5600,2.15,1,0.341,11,14,3,14500,0,24,346490,227,0.45,50160,7,3190,2090,9,10,0,3,5,5,0,1330,4,0,1330,7640,0,809,87,537,76,13,5,5,13,4,7,11,495,72,33,28,7,12,5,7,0,0,14,37,28,0,3,354,4500,72,7,7,6300,3114,10200,72,5,5,16800,8160,20,115,0,0,1,0,0
3538,3141478,0.01,0.99,1000,1.04,0.93,0.35,19,19,4,6100,0,38,190390,210,0.3,31270,8,8310,1160,9,9,0,2,4,4,73,2020,8,0,3390,7450,0,1310,85,525,77,18,7,3,28,17,19,21,500,73,20,19,2,10,3,7,1,1,11,23,3,0,1,287,1900,73,7,7,3600,1657,4000,78,3,3,7200,4000,18,13,1,0,0,0,0
3539,2284813,0.01,0.55,500,0.87,0.79,0.236,44,30,3,13380,0,15,188600,90,0.55,31220,7,3640,1960,0,22,1,2,5,6,0,1610,4,0,0,1120,0,632,107,536,77,17,11,5,19,2,10,11,489,76,30,23,2,13,6,7,0,1,11,30,15,0,0,316,2400,75,7,7,3800,2271,12700,77,6,6,48000,13250,24,58,0,0,1,0,0
3540,249912,0.02,0.22,25000,11.2,0.58,0.106,82,85,3,12040,0,11,58730,29,0.05,41810,4,4100,4260,10,82,0,0,1,2,0,41810,1,0,0,0,0,656,86,623,75,3,1,1,4,2,4,4,607,78,13,13,0,1,1,0,1,3,8,24,1,2,0,339,0,0,0,0,0,0,16800,78,1,1,16800,16800,24,16,0,0,1,0,0
3541,587861,0,1,0,0.73,1,0.388,9,10,3,17050,0,6,70910,70,0.4,32920,3,220,820,9,9,1,2,4,4,180692,980,5,0,1310,19150,0,251,83,612,73,13,7,4,13,2,3,9,580,76,18,16,4,9,6,3,1,1,10,30,13,0,0,329,1400,74,3,3,2100,1600,11400,78,6,6,26400,9000,9,3,1,0,0,0,0
3542,2966642,0.02,0.98,500,3.86,0.75,0.19,90,64,3,10300,0,27,35470,93,0.6,11040,6,1380,880,4,28,0,1,2,3,0,500,2,0,490,5120,0,1169,83,625,72,13,4,6,16,5,9,12,587,75,9,8,0,4,2,2,0,0,5,14,2,0,0,335,2300,74,2,2,2300,2250,3500,77,2,2,3600,3300,20,121,0,0,1,0,0
3543,1940511,0.02,0.98,200,0.59,0.95,0.419,12,12,2,8710,0,21,134620,167,0.4,21620,5,40,780,12,12,0,3,3,3,0,1570,3,0,390,11170,0,733,82,540,81,7,4,2,8,0,3,7,483,74,39,34,4,12,5,7,0,0,8,45,17,0,0,360,1900,73,7,7,2700,1357,10900,76,5,5,20400,8100,33,110,1,0,0,0,0
3544,1030320,0.04,0.96,500,0.92,0.57,0.269,13,12,2,16450,0,28,107520,136,0.45,13370,4,370,950,2,13,0,1,3,3,0,1310,3,0,0,14060,0,1547,100,583,76,6,4,2,6,1,3,5,559,77,16,14,2,9,4,5,2,5,5,21,5,3,3,359,1900,73,5,5,2500,1580,2000,81,4,6,2400,1450,3,21,1,0,0,0,0
3545,8185,0,1,1300,0.76,0.83,0.269,59,19,3,115020,0,34,470360,241,1,0,11,66250,2080,0,4,0,0,4,4,0,0,24,0,0,0,0,1308,93,525,78,9,7,2,10,2,3,6,495,74,20,19,4,8,2,6,0,0,2,30,13,0,0,358,1600,73,6,7,2000,1233,6000,77,2,3,6000,6000,4,170,1,0,0,0,0
3546,3259170,0,0.85,0,11.96,0.96,0.591,14,8,2,6620,0,26,673110,320,0.05,70490,6,870,1520,13,13,0,0,3,5,105,36400,4,0,0,21970,0,874,84,503,78,19,8,7,27,3,12,17,474,75,108,90,6,34,14,20,3,10,44,130,63,5,5,357,2400,73,20,21,3900,2030,21900,77,14,16,57600,17857,20,-1,1,0,0,0,0
3547,485863,0.01,0.99,300,0.01,0.44,0.4,15,16,3,14020,0,29,191160,205,0.25,33540,7,580,930,15,15,1,0,1,1,0,3500,4,0,850,2730,0,2066,86,629,71,7,4,2,13,0,8,10,601,72,37,37,0,7,3,4,0,0,10,57,0,0,0,353,2000,71,4,4,2200,1075,19000,76,3,3,20400,13400,31,104,1,0,0,0,0
3548,3013107,0.03,0.97,3100,0.71,0.93,0.45,23,14,3,13400,0,28,206600,245,0.3,37740,6,2750,950,5,10,1,2,4,4,1700,2020,4,1,180,12820,0,976,89,546,81,3,1,1,3,0,0,0,502,78,50,36,4,18,7,11,1,2,13,56,36,2,0,335,1900,75,11,12,2600,1709,10900,80,7,8,27600,9485,299,25,1,0,0,0,0
3549,1366554,0.05,0.95,800,0.56,0.95,0.636,9,7,3,13560,0,41,308730,513,0.2,52360,7,7480,640,5,7,3,2,3,3,66796,3590,10,0,2330,31160,0,1374,83,536,76,6,3,3,6,0,2,3,517,75,77,76,1,20,9,11,5,11,31,119,11,5,1,357,1300,74,11,11,2300,1436,14500,78,9,11,20400,6611,69,1,1,0,0,0,0
3550,2844127,0.01,0.91,1000,0.96,1,0.227,30,12,1,18850,0,13,137190,84,0.85,7700,8,4120,1450,4,30,0,4,6,6,0,110,4,0,70,10560,0,459,103,532,80,7,4,1,7,2,2,5,474,77,24,22,1,9,0,9,0,0,8,22,7,0,0,332,2200,78,9,9,4000,2133,0,0,0,0,0,0,23,149,1,0,0,0,0
3551,3135611,0,1,0,0.58,0.96,0.2,46,45,3,12930,0,27,112290,171,1,2380,7,380,1020,0,46,1,3,5,8,0,0,1,0,0,370,0,960,130,529,72,7,2,4,8,0,1,3,489,75,28,14,11,11,6,5,0,1,9,27,102,0,8,358,2200,75,5,5,3100,2120,4800,74,6,7,10800,6100,35,49,1,0,0,0,0
3552,189000,0.02,0.93,4000,0.35,0.79,0.627,20,19,4,67760,0,60,359480,591,0.6,44210,7,104590,1280,8,20,0,0,2,4,94380,480,3,0,0,910,0,2370,82,658,77,10,6,3,15,5,10,14,637,74,37,30,0,16,8,8,0,5,19,40,13,0,2,327,2800,72,8,10,5000,2725,5100,79,8,9,26400,7712,6,54,0,0,0,1,0
3553,974989,0.01,0.77,1000,0.77,1,0.397,12,12,4,42330,0,21,386180,209,0.25,132770,7,11710,1650,12,12,0,1,24,24,283048,3360,7,0,1260,87600,0,714,82,517,75,13,9,4,14,5,7,10,472,77,40,32,7,14,6,8,1,3,15,55,33,5,3,358,2200,76,8,9,3400,1625,14200,79,6,7,20400,12000,-2,25,1,0,0,0,0
3554,2918230,0.01,0.96,600,1.41,0.62,0.477,30,28,3,31770,0,28,457620,196,0.25,86490,8,4880,1340,9,17,1,1,9,9,1167229,1560,12,0,940,39510,0,1426,82,546,80,12,7,5,24,0,12,16,510,77,62,60,3,27,10,17,1,4,34,72,13,1,0,330,1900,75,17,19,2700,1664,18700,79,10,11,52800,13300,31,3,0,0,1,0,0
3555,1933657,0.02,0.94,1000,2.19,0.33,0.45,14,10,4,20970,0,25,273030,194,0.25,57000,7,510,1020,5,6,1,3,6,6,366825,2200,5,0,1640,35210,0,2365,82,556,71,8,5,2,12,5,9,11,531,76,49,36,3,18,9,9,3,6,14,76,43,2,2,340,2300,74,9,11,4000,1911,13300,77,9,9,26400,10633,12,4,1,0,0,0,0
3556,1775451,0.01,0.92,2500,1.23,0.92,0.663,18,11,2,600,0,34,355230,336,0.45,59310,7,5630,1370,18,18,0,2,6,6,0,1970,10,0,0,38440,0,1195,82,494,81,9,5,3,15,0,3,10,478,75,52,42,4,16,7,9,1,1,24,56,30,0,2,358,2300,72,9,10,3500,2166,23100,80,7,8,44400,12871,54,11,1,0,0,0,0
3557,1890449,0,0.94,0,1.12,0.79,0.488,16,10,4,4870,0,33,253490,226,0.55,54180,8,35000,1530,15,15,0,4,8,8,604709,510,5,0,20,27300,0,1336,82,499,74,25,12,8,41,7,22,32,463,72,68,46,14,23,6,17,1,5,34,64,201,0,4,355,3300,72,17,17,8200,2176,12400,73,6,6,44700,13916,23,20,1,0,0,0,0
3558,1765426,0.02,0.98,600,0.3,0.82,0.558,15,12,2,8980,0,36,268130,293,0.2,67270,7,6260,940,5,11,0,5,5,5,113601,2690,8,1,3340,20710,0,1401,82,493,74,25,12,12,45,3,12,22,459,73,59,50,4,18,5,13,1,5,27,65,26,0,4,340,1700,72,13,14,2600,1592,4000,78,5,6,10800,4920,8,28,1,0,0,0,0
3559,981079,0.01,0.99,0,0.16,0.82,0.138,35,25,4,6660,0,41,36750,172,1,4570,8,2950,1170,0,35,0,0,2,2,0,0,1,0,0,0,0,1586,83,631,74,5,3,2,6,2,4,4,591,72,6,5,0,3,1,2,0,0,4,5,2,0,0,209,1200,71,2,2,1400,950,6300,75,1,1,6300,6300,22,129,0,1,0,0,0
3560,1899465,0.05,0.83,1500,1.16,0.59,0.375,21,17,3,11760,0,26,133130,167,0.4,28420,8,1870,660,6,7,1,8,8,8,488170,1550,5,0,1410,14820,0,1405,85,528,71,8,6,2,15,1,5,12,432,79,28,20,6,9,7,2,1,7,18,57,50,1,20,349,1900,74,2,2,2200,1350,5700,80,7,8,8400,4714,14,10,1,0,0,0,0
3561,2162026,0.01,0.99,2000,0.86,0.47,0.622,9,12,3,12800,0,31,498810,265,0.3,83000,7,12930,1260,7,9,1,1,24,24,826,3210,12,0,3700,34570,0,2084,85,611,76,31,15,10,45,15,23,32,580,73,95,90,3,32,7,25,5,5,37,119,14,6,0,360,2300,73,25,27,5000,1788,7800,76,7,8,19200,6014,2,2,1,0,0,0,0
3562,231169,0.02,0.97,0,0.55,0.46,0.469,12,11,4,21250,0,38,398760,313,0.4,37100,6,8600,1110,12,12,0,1,5,7,5204,1090,5,0,1880,45290,0,2550,83,548,79,14,8,2,15,7,11,12,510,75,53,40,5,15,4,11,2,3,15,52,39,4,3,356,2400,74,11,12,4600,2027,8200,78,4,5,14400,8250,2,10,1,0,0,0,0
3563,1234907,0.05,0.86,0,0.31,0.9,0.341,16,15,4,7620,0,19,176180,184,0.55,14800,7,220,1140,0,16,0,2,4,4,0,1770,3,0,1770,18180,0,720,100,685,83,3,3,0,4,1,1,4,671,75,26,22,0,10,3,7,1,1,14,24,11,1,0,312,1900,74,7,8,4100,1914,39300,83,3,3,45000,20300,24,14,1,0,0,0,0
3564,1969992,0.02,0.98,2000,1.02,0.76,0.658,9,6,2,19500,0,32,391740,275,0.25,88010,8,9840,1000,4,4,0,4,7,7,8049,1510,8,0,1750,33990,0,1345,82,546,74,18,12,6,24,7,11,14,505,77,71,63,2,21,7,14,3,5,34,91,15,4,0,349,2100,75,14,15,3600,1900,3500,80,7,8,7800,4800,12,6,1,0,0,0,0
3565,1605214,0.03,0.97,400,3.67,1,0.116,42,28,2,11880,0,17,40100,56,1,2460,4,840,910,0,30,0,0,4,4,0,0,3,0,0,1580,0,812,148,621,82,1,0,1,2,2,2,2,597,74,12,6,0,5,1,4,0,0,2,8,7,0,0,347,2400,73,4,4,3800,1725,7800,85,1,1,7800,7800,24,162,1,0,0,0,0
3566,2619989,0.01,0.99,0,0.7,1,0.36,21,29,3,11740,0,10,156610,108,1,15880,7,3550,1200,0,12,0,5,5,5,0,0,5,0,0,14560,0,413,83,530,75,8,5,2,9,0,0,6,482,77,40,29,2,17,5,12,1,5,19,35,47,0,8,346,1800,77,12,14,2400,1708,6600,79,5,6,9300,4920,111,17,1,0,0,0,0
3567,1457631,0.01,0.99,0,0.78,0.63,0.363,66,38,3,2480,0,19,235080,163,0.55,1540,6,3240,1270,16,66,0,2,4,4,0,1540,4,0,0,11640,0,970,82,530,77,11,8,2,16,6,12,13,494,77,27,23,1,8,3,5,0,0,3,27,11,0,0,358,2100,76,5,6,3500,1960,18900,81,3,3,20400,17600,2,163,1,0,0,0,0
3568,342760,0.01,0.99,1000,14.73,0.95,0.391,28,19,3,9310,0,19,215940,170,0.55,7570,7,850,1260,7,28,0,0,5,5,0,960,7,0,0,8640,0,679,84,522,77,19,7,8,25,6,11,18,497,76,63,59,1,23,6,17,5,12,23,67,17,7,1,360,1800,74,17,18,4900,1770,10500,82,6,7,19200,9166,20,5,1,0,0,0,0
3569,840765,0,0.38,5000,0.3,0.96,0.422,31,12,3,9420,0,26,312240,225,0.4,9870,9,41870,4110,25,31,1,2,12,12,2201789,2540,2,2,0,9300,0,898,82,672,79,6,1,4,6,1,3,6,672,74,17,12,0,6,5,1,2,9,13,13,7,0,1,319,3000,70,1,1,3000,3000,16700,75,5,5,34800,15780,24,9,0,0,1,0,0
3570,1558796,0.02,0.98,500,0.69,0.79,0.247,25,23,3,16820,0,33,108200,141,0.55,15600,6,5120,1080,11,25,0,0,2,2,260,1300,3,0,660,13100,0,1333,97,542,73,5,2,2,8,5,6,7,505,76,27,26,1,10,4,6,0,0,8,42,7,1,1,334,2300,73,6,6,2900,1916,8100,83,4,4,18000,7650,4,129,1,0,0,0,0
3571,2380477,0,1,2000,0.1,0.61,0.294,28,27,3,9720,0,23,81280,126,0.45,12510,7,1640,1060,7,21,0,0,3,3,364554,1540,3,0,270,3980,0,1235,83,540,85,4,2,0,4,2,2,2,503,77,16,16,1,9,4,5,0,1,6,17,0,0,0,339,1700,76,5,6,2300,1440,7100,83,4,4,8400,5850,7,55,1,0,0,0,0
3572,2810136,0.01,0.99,0,1.06,0.82,0.096,118,82,2,9630,0,9,13180,26,0.55,3590,4,910,1090,0,42,1,1,15,15,0,1540,1,0,0,3540,0,393,92,620,78,7,4,3,9,1,3,8,589,75,2,2,0,2,1,1,0,0,1,3,0,0,0,186,1100,72,1,1,1100,1100,8400,78,1,1,8400,8400,26,152,0,0,1,0,0
3573,1574475,0.01,0.96,0,0.82,0.68,0.555,7,7,3,11880,0,26,367680,267,0.2,64150,6,6260,1090,7,7,0,2,2,5,501194,2030,3,0,1230,43930,0,1229,82,540,78,6,3,2,7,1,4,5,503,75,25,25,1,11,3,8,0,0,6,47,3,0,0,348,1600,73,8,8,2300,1362,8400,78,3,3,13200,8800,25,110,1,0,0,0,0
3574,2918173,0,0.54,800,0.06,0.87,0.239,28,17,2,1260,0,13,173880,81,0.3,43330,8,1830,1770,11,26,0,1,2,8,242,2020,10,0,2520,12890,0,508,87,526,79,8,2,4,10,1,2,5,483,76,17,14,3,9,3,6,0,0,3,24,9,0,0,340,1400,75,6,6,2200,1400,4400,75,3,3,9000,4133,12,136,0,0,1,0,0
3575,3175294,0.02,0.98,0,1.42,1,0.347,25,19,3,9730,0,17,131860,147,0.6,25630,7,2050,980,13,25,0,0,3,3,0,600,5,0,250,14780,0,582,83,544,80,15,5,4,19,10,11,15,491,76,52,51,2,20,8,12,0,0,20,109,12,7,0,350,1900,72,12,12,2600,1708,3900,81,8,9,19200,5862,11,97,1,0,0,0,0
3576,2061095,0.02,0.98,0,1.8,0.46,0.219,32,25,4,8360,0,22,68400,97,1,11000,7,1710,1020,4,32,0,1,9,9,0,0,3,0,0,1000,0,1566,87,586,75,23,9,9,36,9,18,26,569,74,18,12,1,10,4,6,1,2,8,14,12,1,1,334,1500,72,6,6,3000,1333,5500,79,4,4,8400,5100,1,13,1,0,0,0,0
3577,327316,0.01,0.99,1500,1.81,1,0.241,24,13,4,6800,0,31,214610,160,0.3,22890,7,1450,1190,7,13,1,0,1,2,178772,4540,6,0,480,12660,0,1002,84,619,68,3,1,2,3,0,1,3,594,74,18,18,0,5,2,3,0,0,4,38,2,0,0,357,1500,70,3,3,2300,1500,5200,78,2,2,9600,7200,37,112,1,0,0,0,0
3578,2600495,0.03,0.97,500,0.78,1,0.177,31,22,1,11890,0,12,58300,64,0.3,18960,7,1940,870,6,18,3,0,3,3,26,4720,9,0,270,650,0,429,87,545,70,10,6,2,18,2,13,14,518,79,15,15,1,6,3,3,2,7,9,32,2,3,1,326,2000,79,3,3,3500,2033,8600,79,3,3,9600,6900,22,23,1,0,0,0,0
3579,428129,0.03,0.97,300,0.98,0.75,0.381,16,9,2,7690,0,15,119450,123,0.7,22230,5,2820,940,16,16,0,1,10,10,426526,210,6,0,0,15060,0,686,82,521,75,27,13,13,40,8,16,32,462,77,49,40,5,17,7,10,0,1,18,45,44,0,2,318,1800,78,10,12,2500,1620,6400,78,7,8,10800,4357,10,41,1,0,0,0,0
3580,2116018,0.02,0.93,0,0.94,0.48,0.711,7,7,3,38970,0,30,679580,339,0.2,92250,7,20630,1170,7,7,1,3,9,9,73951,2880,10,0,1500,82090,0,1966,82,543,79,23,12,10,30,5,13,18,509,76,96,77,6,32,11,21,0,3,36,111,63,1,0,349,2000,75,21,21,4500,2057,7300,77,11,12,14400,5727,11,62,1,0,0,0,0
3581,2792617,0,1,0,2.52,0.36,0.1,27,55,3,9860,0,9,10140,20,1,0,3,600,920,0,0,0,0,1,4,0,0,0,0,0,0,0,1019,278,518,75,9,4,2,10,4,7,8,473,77,25,1,6,7,2,5,1,11,11,1,78,0,1,356,1200,75,5,5,1900,1120,13500,85,2,2,17400,14100,23,12,1,0,0,0,0
3582,756410,0.01,0.98,0,1.31,1,0.752,9,9,4,31460,0,17,752290,311,0.2,75060,5,26680,1260,5,9,1,1,4,4,115579,2650,6,0,1010,37540,0,596,82,583,80,18,12,5,22,5,10,15,580,76,130,119,4,36,9,27,9,16,61,165,38,10,4,360,2300,75,27,28,4300,2092,9300,78,9,10,20400,7622,14,3,1,0,0,0,0
3583,2215964,0.01,0.99,0,2.32,1,0.491,21,11,2,22920,0,14,321910,179,0.6,42810,6,10320,1030,3,21,0,2,15,15,0,810,10,0,290,14490,0,580,85,531,77,11,6,5,11,0,0,5,472,78,63,44,8,20,5,15,1,2,17,51,47,0,1,348,1800,78,15,17,2500,1600,3800,76,5,6,5100,3560,152,24,0,0,1,0,0
3584,361756,0.01,0.99,4000,2.04,0.81,0.294,26,25,3,13890,0,21,132120,131,0.75,14450,7,760,1550,0,26,0,1,2,3,0,410,3,0,410,17700,0,871,83,545,71,16,9,4,29,12,18,22,507,75,40,37,1,18,7,11,1,4,12,46,9,1,0,345,1800,71,11,11,2700,1590,10400,80,7,7,21000,10542,17,26,0,0,1,0,0
3585,3031128,0.01,0.99,13000,0.68,0.43,0.28,13,44,4,14630,0,22,87950,102,0.4,32380,6,5730,960,10,12,0,4,5,10,625180,1540,5,0,1130,4340,0,1602,84,643,75,11,5,5,20,0,4,6,615,75,30,25,0,14,2,12,0,3,14,22,12,0,0,316,1600,74,12,14,2300,1408,1100,81,2,3,1200,1100,70,51,1,0,0,0,0
3586,303956,0.03,0.74,400,0.75,1,0.363,18,17,2,15830,0,20,189930,208,0.5,29830,7,50,1210,8,18,0,0,3,4,0,1300,5,0,0,26860,0,682,82,534,77,9,5,2,10,3,8,9,508,77,31,26,1,14,6,8,0,2,13,29,14,0,0,354,2300,73,8,9,3800,2012,28300,82,6,6,45600,22566,23,44,1,0,0,0,0
3587,3662361,0.03,0.97,800,1.01,0.73,0.288,16,14,3,15260,0,22,78100,132,0.4,19130,9,240,700,9,10,0,2,4,4,1431304,1330,4,0,0,14070,0,979,82,541,79,5,3,2,6,1,2,4,497,77,17,11,1,12,6,6,0,1,10,32,17,1,2,298,1600,72,6,7,2300,1400,5200,80,6,7,8100,3983,18,87,1,0,0,0,0
3588,2933901,0,0.85,300,0.77,1,0.233,22,11,2,18440,0,7,68500,49,0.65,18230,4,11450,1950,7,22,0,1,2,2,0,360,7,0,0,34990,0,264,91,638,76,5,2,2,8,0,0,1,609,77,15,15,0,4,0,4,1,3,7,16,4,1,0,317,1600,77,4,5,2300,1650,0,0,0,0,0,0,139,30,1,0,0,0,0
3589,575693,0,0.68,0,0.78,0.91,0.241,26,17,3,24410,0,31,175170,164,0.4,31430,7,19780,1610,16,17,0,1,1,2,0,2710,3,0,0,10070,0,1101,86,675,82,3,3,0,4,1,3,4,663,75,15,15,0,8,3,5,1,4,6,16,0,1,0,356,2000,74,5,5,4600,1800,5600,80,3,3,17100,8500,22,5,1,0,0,0,0
3590,3312812,1,0,0,0.63,0.83,0.106,0,55,1,8630,0,5,50,16,1,0,4,4060,50,0,0,1,0,0,4,,0,1,0,0,0,0,308,145,514,75,2,1,1,2,0,0,0,468,79,8,0,7,6,2,4,0,0,0,0,40,0,0,233,2000,75,4,5,2700,1750,7800,83,2,2,9000,6900,254,186,0,0,0,1,0
3591,2474298,0.01,0.99,900,0.32,0.55,0.438,15,12,1,14450,0,23,185700,188,0.2,49280,8,3830,1050,13,13,5,8,8,8,15,8550,12,0,0,16580,0,1342,84,528,74,24,9,10,40,5,6,15,469,75,68,50,12,28,11,17,0,3,37,69,49,0,0,355,1300,73,17,17,2300,1258,10900,76,11,11,24000,9363,23,70,0,0,1,0,0
3592,2801797,0.01,0.99,0,0.59,0.71,0.287,65,46,2,4750,0,12,60050,96,0.4,19060,7,6850,1090,7,25,1,1,1,1,46,2270,3,0,580,9050,0,584,88,641,78,17,8,4,27,10,13,18,627,78,28,26,0,11,8,3,0,3,9,34,4,4,0,320,2200,75,3,3,2700,1800,7200,81,8,11,11400,5775,18,59,1,0,0,0,0
3593,35450,0,0.89,0,0.75,1,0.694,10,9,2,29580,0,33,1348790,556,0.2,79850,8,25750,1610,9,10,1,0,6,6,178079,2330,7,0,3180,25420,0,1077,83,536,77,13,7,5,17,1,6,10,494,76,68,68,3,18,3,15,0,0,12,96,5,0,0,360,2800,75,15,17,5000,2286,10800,77,3,3,17400,9333,16,114,1,0,0,0,0
3594,2322374,0,1,1000,0.97,0.54,0.161,39,24,2,8780,0,20,14460,77,0.7,7560,10,6600,950,14,39,1,1,1,1,0,290,1,0,290,3840,0,1195,82,534,70,3,2,0,3,0,2,2,471,80,3,2,1,3,2,1,2,2,3,2,3,1,3,98,500,79,1,2,500,500,2900,80,2,3,3600,2550,33,2,0,0,0,1,0
3595,2535376,0.03,0.8,2000,3.79,0.88,0.219,33,29,3,14050,0,30,108560,153,0.3,44120,9,310,1080,10,23,1,3,3,4,1744462,1800,7,0,0,11760,0,1112,84,514,80,15,7,6,28,4,19,26,492,78,19,12,2,12,12,0,4,7,13,15,14,3,2,319,0,0,0,0,0,0,6900,79,12,14,20400,5708,1,4,1,0,0,0,0
3596,2791618,0.01,0.99,2500,0.94,0.69,0.519,29,13,3,19430,0,22,302000,217,0.55,42630,6,6270,1180,5,29,0,1,7,7,535050,820,7,0,0,10780,0,1046,84,532,80,13,6,6,14,2,4,7,487,76,59,46,3,17,4,13,0,0,13,51,42,0,0,360,1900,75,13,14,3000,1915,8700,79,4,5,14400,6900,22,143,0,0,1,0,0
3597,137295,0.02,0.94,1500,0.34,0.96,0.772,7,9,3,18300,0,25,681940,394,0.2,77440,6,970,1290,3,5,1,6,6,6,0,2580,6,0,1050,21540,0,870,82,533,77,15,9,4,18,5,8,15,489,74,66,60,2,18,6,12,0,0,16,77,10,0,0,360,3100,73,12,14,6200,2891,5900,78,6,7,13800,5133,14,99,1,0,0,0,0
3598,2648540,0.01,0.99,1000,1.51,0.76,0.2,25,27,2,9010,0,19,39380,87,0.35,11700,5,2490,1060,6,24,0,0,1,1,0,3300,2,0,700,2750,0,815,82,621,76,8,6,2,8,4,7,7,593,75,4,4,0,2,1,1,0,0,1,4,0,0,0,280,2300,76,1,1,2300,2300,4800,75,1,1,4800,4800,-1,144,1,0,0,0,0
3599,3455271,0.01,0.99,0,2.65,0.87,0.196,25,23,3,11740,0,39,61210,164,0.45,18630,6,590,820,19,19,2,6,7,7,37,1790,6,0,290,10840,0,1444,84,521,78,15,8,5,18,3,5,12,498,76,40,24,6,10,5,5,1,10,27,35,44,1,0,325,1600,70,5,6,2300,1480,5700,80,5,6,10800,4640,11,7,1,0,0,0,0
